name,slottime_GMT,slottype,slotavg,pointTitle
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 13:00:00,H,169065.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 14:00:00,H,165670.7688,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 15:00:00,H,161615.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 16:00:00,H,156729.625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 17:00:00,H,160556.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 18:00:00,H,155878.7,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 19:00:00,H,144280.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 20:00:00,H,141557.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 21:00:00,H,154794.1,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 22:00:00,H,160738.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-10 23:00:00,H,160082,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 00:00:00,H,162290.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 01:00:00,H,166434.975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 02:00:00,H,165854.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 03:00:00,H,166179,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 04:00:00,H,163616.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 05:00:00,H,163304.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 06:00:00,H,168260.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 07:00:00,H,171957.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 08:00:00,H,178717.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 09:00:00,H,184423.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 10:00:00,H,193020.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 11:00:00,H,199306.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 12:00:00,H,205574.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 13:00:00,H,206239.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 14:00:00,H,200908.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 15:00:00,H,196624.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 16:00:00,H,187595.825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 17:00:00,H,180858.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 18:00:00,H,179978.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 19:00:00,H,175403.575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 20:00:00,H,174156.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 21:00:00,H,179839.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 22:00:00,H,182029.475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-11 23:00:00,H,188659,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 00:00:00,H,184214.2,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 01:00:00,H,180517.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 02:00:00,H,176952.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 03:00:00,H,173539.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 04:00:00,H,167279.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 05:00:00,H,163614.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 06:00:00,H,160618.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 07:00:00,H,163015.15,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 08:00:00,H,162186.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 09:00:00,H,165217.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 10:00:00,H,168056.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 11:00:00,H,171536.3,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 12:00:00,H,172202.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 13:00:00,H,170562.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 14:00:00,H,161757.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 15:00:00,H,151292.7,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 16:00:00,H,146476.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 17:00:00,H,132833.925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 18:00:00,H,124964.35,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 19:00:00,H,125541.35,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 20:00:00,H,119920,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 21:00:00,H,120468.2,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 22:00:00,H,118477.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-12 23:00:00,H,115673.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 00:00:00,H,114324.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 01:00:00,H,114776.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 02:00:00,H,112944.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 03:00:00,H,111603.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 04:00:00,H,109429.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 05:00:00,H,107238.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 06:00:00,H,106932.2,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 07:00:00,H,110647.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 08:00:00,H,112453.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 09:00:00,H,111722.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 10:00:00,H,112714.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 11:00:00,H,116103.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 12:00:00,H,118718.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 13:00:00,H,124044.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 14:00:00,H,116299.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 15:00:00,H,106929.225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 16:00:00,H,101401.5675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 17:00:00,H,92780.785,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 18:00:00,H,86151.2825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 19:00:00,H,86228.83,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 20:00:00,H,82511.4775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 21:00:00,H,87602.3975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 22:00:00,H,89789.9025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-13 23:00:00,H,90042.0725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 00:00:00,H,91570.985,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 01:00:00,H,95672.0375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 02:00:00,H,93332.26,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 03:00:00,H,95698.1575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 04:00:00,H,93273.5775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 05:00:00,H,93408.29,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 06:00:00,H,92775.535,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 07:00:00,H,97607.6125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 08:00:00,H,102874.535,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 09:00:00,H,109393.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 10:00:00,H,113984,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 11:00:00,H,120684.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 12:00:00,H,125554.1,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 13:00:00,H,126115.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 14:00:00,H,124346.85,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 15:00:00,H,128040.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 16:00:00,H,136351.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 17:00:00,H,141171.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 18:00:00,H,147069.35,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 19:00:00,H,148391.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 20:00:00,H,157218.625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 21:00:00,H,162818.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 22:00:00,H,171496.475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-14 23:00:00,H,175580.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 00:00:00,H,177088.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 01:00:00,H,177111.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 02:00:00,H,177651.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 03:00:00,H,179474.7,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 04:00:00,H,177311.825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 05:00:00,H,180586.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 06:00:00,H,184318.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 07:00:00,H,190406.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 08:00:00,H,193052.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 09:00:00,H,195537.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 10:00:00,H,199078.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 11:00:00,H,201867.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 12:00:00,H,205826.375,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 13:00:00,H,207583.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 14:00:00,H,202029.975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 15:00:00,H,194537.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 16:00:00,H,190445.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 17:00:00,H,186053.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 18:00:00,H,184848.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 19:00:00,H,185493.225,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 20:00:00,H,187144.7,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 21:00:00,H,188751.975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 22:00:00,H,189026.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-15 23:00:00,H,192910.575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 00:00:00,H,195476.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 01:00:00,H,194902.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 02:00:00,H,195848.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 03:00:00,H,193693.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 04:00:00,H,191537.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 05:00:00,H,192698.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 06:00:00,H,195772.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 07:00:00,H,198654.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 08:00:00,H,202299.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 09:00:00,H,205136,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 10:00:00,H,208265.5765,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 11:00:00,H,209085.2333,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 12:00:00,H,210760,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 13:00:00,H,211452.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 14:00:00,H,194654.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 15:00:00,H,177624.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 16:00:00,H,161718.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 17:00:00,H,148125.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 18:00:00,H,138968.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 19:00:00,H,134787.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 20:00:00,H,139112.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 21:00:00,H,150427.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 22:00:00,H,153088.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-16 23:00:00,H,150214.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 00:00:00,H,143699.35,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 01:00:00,H,148821.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 02:00:00,H,143538.275,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 03:00:00,H,138837.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 04:00:00,H,131166.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 05:00:00,H,125631.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 06:00:00,H,120512.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 07:00:00,H,120136.6,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 08:00:00,H,120521.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 09:00:00,H,119109.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 10:00:00,H,122605.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 11:00:00,H,128736.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 12:00:00,H,135990.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 13:00:00,H,132121,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 14:00:00,H,122448.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 15:00:00,H,121279.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 16:00:00,H,119489.875,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 17:00:00,H,122138.075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 18:00:00,H,121715.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 19:00:00,H,127109.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 20:00:00,H,126117.85,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 21:00:00,H,133414.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 22:00:00,H,138185.3,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-17 23:00:00,H,138459.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 00:00:00,H,139869.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 01:00:00,H,135412.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 02:00:00,H,135501.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 03:00:00,H,144883.25,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 04:00:00,H,136058.425,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 05:00:00,H,132877.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 06:00:00,H,132920.9,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 07:00:00,H,134736.325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 08:00:00,H,137377,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 09:00:00,H,141091.925,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 10:00:00,H,144457.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 11:00:00,H,151376.85,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 12:00:00,H,157999.475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 13:00:00,H,160855.125,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 14:00:00,H,155974.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 15:00:00,H,156107.8,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 16:00:00,H,154659.075,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 17:00:00,H,153500.5,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 18:00:00,H,151016.025,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 19:00:00,H,145719.775,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 20:00:00,H,147477.3733,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 21:00:00,H,146383.1,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 22:00:00,H,154673.7882,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-18 23:00:00,H,160690.05,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 00:00:00,H,164750.975,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 01:00:00,H,166691.55,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 02:00:00,H,168464.65,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 03:00:00,H,165711.6,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 04:00:00,H,154176.675,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 05:00:00,H,144094.625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 06:00:00,H,131658.175,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 07:00:00,H,132231.525,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 08:00:00,H,134127.95,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 09:00:00,H,132943.4,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 10:00:00,H,135087.45,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 11:00:00,H,140123.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 12:00:00,H,139965.15,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 13:00:00,H,134286.725,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 14:00:00,H,128636.1636,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 16:00:00,H,107063.4286,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 17:00:00,H,101500.84,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 18:00:00,H,96417.005,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 19:00:00,H,95399.09,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 20:00:00,H,94415.205,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 21:00:00,H,96180.1825,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 22:00:00,H,96656.2475,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-19 23:00:00,H,98445.7325,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 00:00:00,H,104396.75,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 01:00:00,H,100346.3625,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 02:00:00,H,97364.47,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 03:00:00,H,95896.615,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 04:00:00,H,103109.7575,Total Steam Export
CentralHeatingPlant.STM.TOTAL_EXPORT.MassFlow,2022-01-20 05:00:00,H,105964.35,Total Steam Export
