name,slottime_GMT,slottype,slotavg,pointTitle,,,,
Campus.Elec.Demand_MW,2022-06-19 02:00:00,H,18.445545000,Total Campus Electric Demand,,,6/19/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-19 03:00:00,H,17.914627500,Total Campus Electric Demand,,,6/19/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-19 04:00:00,H,17.708997500,Total Campus Electric Demand,,,6/19/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-19 05:00:00,H,17.670925000,Total Campus Electric Demand,,,6/19/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-19 06:00:00,H,17.481982500,Total Campus Electric Demand,,,6/19/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-19 07:00:00,H,17.412112500,Total Campus Electric Demand,,,6/19/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-19 08:00:00,H,17.507962500,Total Campus Electric Demand,,,6/19/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-19 09:00:00,H,17.750552500,Total Campus Electric Demand,,,6/19/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-19 10:00:00,H,18.276365000,Total Campus Electric Demand,,,6/19/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-19 11:00:00,H,18.934755000,Total Campus Electric Demand,,,6/19/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-19 12:00:00,H,19.167110000,Total Campus Electric Demand,,,6/19/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-19 13:00:00,H,18.947610000,Total Campus Electric Demand,,,6/19/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-19 14:00:00,H,19.203455000,Total Campus Electric Demand,,,6/19/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-19 15:00:00,H,19.186017500,Total Campus Electric Demand,,,6/19/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-19 16:00:00,H,19.172617500,Total Campus Electric Demand,,,6/19/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-19 17:00:00,H,19.342420000,Total Campus Electric Demand,,,6/19/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-19 18:00:00,H,19.124057500,Total Campus Electric Demand,,,6/19/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-19 19:00:00,H,19.032185000,Total Campus Electric Demand,,,6/19/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-19 20:00:00,H,18.996245000,Total Campus Electric Demand,,,6/19/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-19 21:00:00,H,18.992602500,Total Campus Electric Demand,,,6/19/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-19 22:00:00,H,19.211822500,Total Campus Electric Demand,,,6/19/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-19 23:00:00,H,19.133107500,Total Campus Electric Demand,,,6/19/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-20 00:00:00,H,18.796477500,Total Campus Electric Demand,,,6/20/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-20 01:00:00,H,18.660945000,Total Campus Electric Demand,,,6/20/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-20 02:00:00,H,18.255892500,Total Campus Electric Demand,,,6/20/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-20 03:00:00,H,17.819182500,Total Campus Electric Demand,,,6/20/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-20 04:00:00,H,17.601485000,Total Campus Electric Demand,,,6/20/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-20 05:00:00,H,17.413912500,Total Campus Electric Demand,,,6/20/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-20 06:00:00,H,17.425297500,Total Campus Electric Demand,,,6/20/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-20 07:00:00,H,17.590055000,Total Campus Electric Demand,,,6/20/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-20 08:00:00,H,17.727440000,Total Campus Electric Demand,,,6/20/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-20 09:00:00,H,18.147830000,Total Campus Electric Demand,,,6/20/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-20 10:00:00,H,19.223580000,Total Campus Electric Demand,,,6/20/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-20 11:00:00,H,19.806880000,Total Campus Electric Demand,,,6/20/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-20 12:00:00,H,20.134297500,Total Campus Electric Demand,,,6/20/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-20 13:00:00,H,20.226552500,Total Campus Electric Demand,,,6/20/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-20 14:00:00,H,20.286522500,Total Campus Electric Demand,,,6/20/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-20 15:00:00,H,20.517842500,Total Campus Electric Demand,,,6/20/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-20 16:00:00,H,20.579235000,Total Campus Electric Demand,,,6/20/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-20 17:00:00,H,20.623662500,Total Campus Electric Demand,,,6/20/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-20 18:00:00,H,20.593667500,Total Campus Electric Demand,,,6/20/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-20 19:00:00,H,20.649197500,Total Campus Electric Demand,,,6/20/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-20 20:00:00,H,20.798137500,Total Campus Electric Demand,,,6/20/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-20 21:00:00,H,20.735442500,Total Campus Electric Demand,,,6/20/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-20 22:00:00,H,20.668557500,Total Campus Electric Demand,,,6/20/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-20 23:00:00,H,20.381112500,Total Campus Electric Demand,,,6/20/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-21 00:00:00,H,19.626855000,Total Campus Electric Demand,,,6/21/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-21 01:00:00,H,19.097875000,Total Campus Electric Demand,,,6/21/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-21 02:00:00,H,18.652435000,Total Campus Electric Demand,,,6/21/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-21 03:00:00,H,18.043960000,Total Campus Electric Demand,,,6/21/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-21 04:00:00,H,17.756160000,Total Campus Electric Demand,,,6/21/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-21 05:00:00,H,17.656510000,Total Campus Electric Demand,,,6/21/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-21 06:00:00,H,17.715737500,Total Campus Electric Demand,,,6/21/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-21 07:00:00,H,17.762890000,Total Campus Electric Demand,,,6/21/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-21 08:00:00,H,17.762300000,Total Campus Electric Demand,,,6/21/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-21 09:00:00,H,18.823540000,Total Campus Electric Demand,,,6/21/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-21 10:00:00,H,20.442140000,Total Campus Electric Demand,,,6/21/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-21 11:00:00,H,21.416927500,Total Campus Electric Demand,,,6/21/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-21 12:00:00,H,22.940957500,Total Campus Electric Demand,,,6/21/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-21 13:00:00,H,23.829472500,Total Campus Electric Demand,,,6/21/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-21 14:00:00,H,24.167922500,Total Campus Electric Demand,,,6/21/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-21 15:00:00,H,24.824005000,Total Campus Electric Demand,,,6/21/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-21 16:00:00,H,24.672252500,Total Campus Electric Demand,,,6/21/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-21 17:00:00,H,24.374822500,Total Campus Electric Demand,,,6/21/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-21 18:00:00,H,24.243115000,Total Campus Electric Demand,,,6/21/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-21 19:00:00,H,24.569652500,Total Campus Electric Demand,,,6/21/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-21 20:00:00,H,24.709830000,Total Campus Electric Demand,,,6/21/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-21 21:00:00,H,23.937055000,Total Campus Electric Demand,,,6/21/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-21 22:00:00,H,23.321467500,Total Campus Electric Demand,,,6/21/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-21 23:00:00,H,22.510925000,Total Campus Electric Demand,,,6/21/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-22 00:00:00,H,21.800372500,Total Campus Electric Demand,,,6/22/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-22 01:00:00,H,21.218307500,Total Campus Electric Demand,,,6/22/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-22 02:00:00,H,20.519635000,Total Campus Electric Demand,,,6/22/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-22 03:00:00,H,19.867952500,Total Campus Electric Demand,,,6/22/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-22 04:00:00,H,19.255197500,Total Campus Electric Demand,,,6/22/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-22 05:00:00,H,19.450010000,Total Campus Electric Demand,,,6/22/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-22 06:00:00,H,19.368017500,Total Campus Electric Demand,,,6/22/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-22 07:00:00,H,19.249452500,Total Campus Electric Demand,,,6/22/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-22 08:00:00,H,19.463422500,Total Campus Electric Demand,,,6/22/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-22 09:00:00,H,19.806867500,Total Campus Electric Demand,,,6/22/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-22 10:00:00,H,21.528355000,Total Campus Electric Demand,,,6/22/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-22 11:00:00,H,22.648520000,Total Campus Electric Demand,,,6/22/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-22 12:00:00,H,24.980427500,Total Campus Electric Demand,,,6/22/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-22 13:00:00,H,26.235870000,Total Campus Electric Demand,,,6/22/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-22 14:00:00,H,26.816900000,Total Campus Electric Demand,,,6/22/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-22 15:00:00,H,26.494495000,Total Campus Electric Demand,,,6/22/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-22 16:00:00,H,26.010922500,Total Campus Electric Demand,,,6/22/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-22 17:00:00,H,26.417842500,Total Campus Electric Demand,,,6/22/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-22 18:00:00,H,26.819507500,Total Campus Electric Demand,,,6/22/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-22 19:00:00,H,25.856515000,Total Campus Electric Demand,,,6/22/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-22 20:00:00,H,26.126337500,Total Campus Electric Demand,,,6/22/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-22 21:00:00,H,25.391837500,Total Campus Electric Demand,,,6/22/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-22 22:00:00,H,24.189665000,Total Campus Electric Demand,,,6/22/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-22 23:00:00,H,23.309050000,Total Campus Electric Demand,,,6/22/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-23 00:00:00,H,22.485565000,Total Campus Electric Demand,,,6/23/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-23 01:00:00,H,22.468272500,Total Campus Electric Demand,,,6/23/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-23 02:00:00,H,21.694672500,Total Campus Electric Demand,,,6/23/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-23 03:00:00,H,20.765050000,Total Campus Electric Demand,,,6/23/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-23 04:00:00,H,20.410702500,Total Campus Electric Demand,,,6/23/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-23 05:00:00,H,20.249310000,Total Campus Electric Demand,,,6/23/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-23 06:00:00,H,19.806540000,Total Campus Electric Demand,,,6/23/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-23 07:00:00,H,19.483452500,Total Campus Electric Demand,,,6/23/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-23 08:00:00,H,19.474535000,Total Campus Electric Demand,,,6/23/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-23 09:00:00,H,20.335175000,Total Campus Electric Demand,,,6/23/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-23 10:00:00,H,21.738997500,Total Campus Electric Demand,,,6/23/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-23 11:00:00,H,22.580235000,Total Campus Electric Demand,,,6/23/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-23 12:00:00,H,23.691305000,Total Campus Electric Demand,,,6/23/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-23 13:00:00,H,25.151627500,Total Campus Electric Demand,,,6/23/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-23 14:00:00,H,25.633472500,Total Campus Electric Demand,,,6/23/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-23 15:00:00,H,25.562047500,Total Campus Electric Demand,,,6/23/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-23 16:00:00,H,25.349087500,Total Campus Electric Demand,,,6/23/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-23 17:00:00,H,25.410522500,Total Campus Electric Demand,,,6/23/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-23 18:00:00,H,25.075620000,Total Campus Electric Demand,,,6/23/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-23 19:00:00,H,24.965660000,Total Campus Electric Demand,,,6/23/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-23 20:00:00,H,24.865515000,Total Campus Electric Demand,,,6/23/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-23 21:00:00,H,24.092392500,Total Campus Electric Demand,,,6/23/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-23 22:00:00,H,23.207497500,Total Campus Electric Demand,,,6/23/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-23 23:00:00,H,22.572777500,Total Campus Electric Demand,,,6/23/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-24 00:00:00,H,21.942240000,Total Campus Electric Demand,,,6/24/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-24 01:00:00,H,21.139565000,Total Campus Electric Demand,,,6/24/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-24 02:00:00,H,20.579692500,Total Campus Electric Demand,,,6/24/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-24 03:00:00,H,18.922872500,Total Campus Electric Demand,,,6/24/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-24 04:00:00,H,18.959695000,Total Campus Electric Demand,,,6/24/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-24 05:00:00,H,18.566547500,Total Campus Electric Demand,,,6/24/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-24 06:00:00,H,18.065490000,Total Campus Electric Demand,,,6/24/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-24 07:00:00,H,17.970877500,Total Campus Electric Demand,,,6/24/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-24 08:00:00,H,18.114247500,Total Campus Electric Demand,,,6/24/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-24 09:00:00,H,18.811325000,Total Campus Electric Demand,,,6/24/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-24 10:00:00,H,20.288022500,Total Campus Electric Demand,,,6/24/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-24 11:00:00,H,21.460757500,Total Campus Electric Demand,,,6/24/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-24 12:00:00,H,22.770130000,Total Campus Electric Demand,,,6/24/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-24 13:00:00,H,23.117725000,Total Campus Electric Demand,,,6/24/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-24 14:00:00,H,23.579067500,Total Campus Electric Demand,,,6/24/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-24 15:00:00,H,23.942400000,Total Campus Electric Demand,,,6/24/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-24 16:00:00,H,23.665340000,Total Campus Electric Demand,,,6/24/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-24 17:00:00,H,23.344432500,Total Campus Electric Demand,,,6/24/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-24 18:00:00,H,23.121607500,Total Campus Electric Demand,,,6/24/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-24 19:00:00,H,23.081945000,Total Campus Electric Demand,,,6/24/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-24 20:00:00,H,22.749720000,Total Campus Electric Demand,,,6/24/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-24 21:00:00,H,22.330787500,Total Campus Electric Demand,,,6/24/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-24 22:00:00,H,21.907910000,Total Campus Electric Demand,,,6/24/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-24 23:00:00,H,21.192985000,Total Campus Electric Demand,,,6/24/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-25 00:00:00,H,20.471895000,Total Campus Electric Demand,,,6/25/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-25 01:00:00,H,19.920657500,Total Campus Electric Demand,,,6/25/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-25 02:00:00,H,19.185782500,Total Campus Electric Demand,,,6/25/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-25 03:00:00,H,18.574857500,Total Campus Electric Demand,,,6/25/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-25 04:00:00,H,18.283322500,Total Campus Electric Demand,,,6/25/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-25 05:00:00,H,17.993912500,Total Campus Electric Demand,,,6/25/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-25 06:00:00,H,17.745347500,Total Campus Electric Demand,,,6/25/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-25 07:00:00,H,17.801690000,Total Campus Electric Demand,,,6/25/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-25 08:00:00,H,17.771900000,Total Campus Electric Demand,,,6/25/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-25 09:00:00,H,18.096142500,Total Campus Electric Demand,,,6/25/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-25 10:00:00,H,18.591427500,Total Campus Electric Demand,,,6/25/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-25 11:00:00,H,19.312717500,Total Campus Electric Demand,,,6/25/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-25 12:00:00,H,19.724430000,Total Campus Electric Demand,,,6/25/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-25 13:00:00,H,19.945705000,Total Campus Electric Demand,,,6/25/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-25 14:00:00,H,20.206497500,Total Campus Electric Demand,,,6/25/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-25 15:00:00,H,20.366382500,Total Campus Electric Demand,,,6/25/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-25 16:00:00,H,20.645472500,Total Campus Electric Demand,,,6/25/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-25 17:00:00,H,20.743312500,Total Campus Electric Demand,,,6/25/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-25 18:00:00,H,20.876837500,Total Campus Electric Demand,,,6/25/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-25 19:00:00,H,20.936292500,Total Campus Electric Demand,,,6/25/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-25 20:00:00,H,20.990992500,Total Campus Electric Demand,,,6/25/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-25 21:00:00,H,20.875527500,Total Campus Electric Demand,,,6/25/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-25 22:00:00,H,21.129627500,Total Campus Electric Demand,,,6/25/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-25 23:00:00,H,20.874637500,Total Campus Electric Demand,,,6/25/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-26 00:00:00,H,20.381740000,Total Campus Electric Demand,,,6/26/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-26 01:00:00,H,19.864572500,Total Campus Electric Demand,,,6/26/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-26 02:00:00,H,19.203442500,Total Campus Electric Demand,,,6/26/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-26 03:00:00,H,18.604095000,Total Campus Electric Demand,,,6/26/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-26 04:00:00,H,18.268722500,Total Campus Electric Demand,,,6/26/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-26 05:00:00,H,18.153445000,Total Campus Electric Demand,,,6/26/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-26 06:00:00,H,18.011415000,Total Campus Electric Demand,,,6/26/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-26 07:00:00,H,17.987750000,Total Campus Electric Demand,,,6/26/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-26 08:00:00,H,18.102925000,Total Campus Electric Demand,,,6/26/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-26 09:00:00,H,18.338957500,Total Campus Electric Demand,,,6/26/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-26 10:00:00,H,18.907207500,Total Campus Electric Demand,,,6/26/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-26 11:00:00,H,19.659240000,Total Campus Electric Demand,,,6/26/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-26 12:00:00,H,20.185167500,Total Campus Electric Demand,,,6/26/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-26 13:00:00,H,20.355535000,Total Campus Electric Demand,,,6/26/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-26 14:00:00,H,20.633760000,Total Campus Electric Demand,,,6/26/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-26 15:00:00,H,20.928587500,Total Campus Electric Demand,,,6/26/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-26 16:00:00,H,21.116812500,Total Campus Electric Demand,,,6/26/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-26 17:00:00,H,21.161370000,Total Campus Electric Demand,,,6/26/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-26 18:00:00,H,21.438482500,Total Campus Electric Demand,,,6/26/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-26 19:00:00,H,21.471940000,Total Campus Electric Demand,,,6/26/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-26 20:00:00,H,21.745680000,Total Campus Electric Demand,,,6/26/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-26 21:00:00,H,22.352772500,Total Campus Electric Demand,,,6/26/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-26 22:00:00,H,22.947665000,Total Campus Electric Demand,,,6/26/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-26 23:00:00,H,22.581197500,Total Campus Electric Demand,,,6/26/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-27 00:00:00,H,22.183522500,Total Campus Electric Demand,,,6/27/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-27 01:00:00,H,21.836757500,Total Campus Electric Demand,,,6/27/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-27 02:00:00,H,20.887550000,Total Campus Electric Demand,,,6/27/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-27 03:00:00,H,19.133127500,Total Campus Electric Demand,,,6/27/22 3:00 AM,
Campus.Elec.Demand_MW,2022-06-27 04:00:00,H,18.890820000,Total Campus Electric Demand,,,6/27/22 4:00 AM,
Campus.Elec.Demand_MW,2022-06-27 05:00:00,H,18.647180000,Total Campus Electric Demand,,,6/27/22 5:00 AM,
Campus.Elec.Demand_MW,2022-06-27 06:00:00,H,18.611500000,Total Campus Electric Demand,,,6/27/22 6:00 AM,
Campus.Elec.Demand_MW,2022-06-27 07:00:00,H,18.667810000,Total Campus Electric Demand,,,6/27/22 7:00 AM,
Campus.Elec.Demand_MW,2022-06-27 08:00:00,H,18.803577500,Total Campus Electric Demand,,,6/27/22 8:00 AM,
Campus.Elec.Demand_MW,2022-06-27 09:00:00,H,19.886442500,Total Campus Electric Demand,,,6/27/22 9:00 AM,
Campus.Elec.Demand_MW,2022-06-27 10:00:00,H,20.909017500,Total Campus Electric Demand,,,6/27/22 10:00 AM,
Campus.Elec.Demand_MW,2022-06-27 11:00:00,H,21.620330000,Total Campus Electric Demand,,,6/27/22 11:00 AM,
Campus.Elec.Demand_MW,2022-06-27 12:00:00,H,22.970277500,Total Campus Electric Demand,,,6/27/22 12:00 PM,
Campus.Elec.Demand_MW,2022-06-27 13:00:00,H,25.177820000,Total Campus Electric Demand,,,6/27/22 1:00 PM,
Campus.Elec.Demand_MW,2022-06-27 14:00:00,H,25.581872500,Total Campus Electric Demand,,,6/27/22 2:00 PM,
Campus.Elec.Demand_MW,2022-06-27 15:00:00,H,23.784285000,Total Campus Electric Demand,,,6/27/22 3:00 PM,
Campus.Elec.Demand_MW,2022-06-27 16:00:00,H,23.793725000,Total Campus Electric Demand,,,6/27/22 4:00 PM,
Campus.Elec.Demand_MW,2022-06-27 17:00:00,H,23.906907500,Total Campus Electric Demand,,,6/27/22 5:00 PM,
Campus.Elec.Demand_MW,2022-06-27 18:00:00,H,23.461105000,Total Campus Electric Demand,,,6/27/22 6:00 PM,
Campus.Elec.Demand_MW,2022-06-27 19:00:00,H,23.291632500,Total Campus Electric Demand,,,6/27/22 7:00 PM,
Campus.Elec.Demand_MW,2022-06-27 20:00:00,H,22.965805000,Total Campus Electric Demand,,,6/27/22 8:00 PM,
Campus.Elec.Demand_MW,2022-06-27 21:00:00,H,22.278980000,Total Campus Electric Demand,,,6/27/22 9:00 PM,
Campus.Elec.Demand_MW,2022-06-27 22:00:00,H,21.948070000,Total Campus Electric Demand,,,6/27/22 10:00 PM,
Campus.Elec.Demand_MW,2022-06-27 23:00:00,H,21.220760000,Total Campus Electric Demand,,,6/27/22 11:00 PM,
Campus.Elec.Demand_MW,2022-06-28 00:00:00,H,20.465467500,Total Campus Electric Demand,,,6/28/22 12:00 AM,
Campus.Elec.Demand_MW,2022-06-28 01:00:00,H,19.927452500,Total Campus Electric Demand,,,6/28/22 1:00 AM,
Campus.Elec.Demand_MW,2022-06-28 02:00:00,H,19.344752500,Total Campus Electric Demand,,,6/28/22 2:00 AM,
Campus.Elec.Demand_MW,2022-06-28 03:00:00,H,18.751127500,Total Campus Electric Demand,,,6/28/22 3:00 AM,
